"Year","Season","Reg No","Name","Tattoo","CED","CED Acc","BW","BW Acc","WW","WW Acc","YW","YW Acc","Milk","Milk Acc","Total Maternal","Growth Idx"
"2024","20240808","AF75578","HEARTBRAND 5186C ET","5186C","-0.257","0.495","2.387","0.654","37.201","0.456","71.55","0.074","26.621","0.185","45.2215","70.917"
"2024","20240808","AF88695","HEARTBRAND TRUMP 6684C ET","6684C","4.753","0.678","4.071","0.792","41.947","0.593","79.153","0.096","28.013","0.242","48.9865","93.618"
"2024","20240808","AF112600","HEARTBRAND 9254E ET","9254E","-4.019","0.359","2.966","0.464","34.478","0.315","68.661","0.057","24.152","0.182","41.391","81.626"
"2024","20240808","AF87030","HEARTBRAND 6902D","6902D","3.509","0.336","1.473","0.339","45.186","0.214","82.108","0.041","26.711","0.16","49.304","87.827"
"2024","20240808","AP110757","EL PADRINO 733D","733D","-2.216","0.159","1.169","0.26","47.175","0.188","84.332","0.03","24.102","0.076","47.6895","89.632"
"2024","20240808","AF87058","HEARTBRAND 6897D","6897D","1.767","0.19","0.555","0.18","32.048","0.114","63.944","0.019","21.722","0.077","37.746002","64.473"
"2024","20240808","AF102520","HEARTBRAND 8691D","8691D","5.64","0.577","1.416","0.741","32.633","0.525","64.615","0.082","24.298","0.132","40.614502","55.061"
"2024","20240808","AF126716","HEARTBRAND 1147F","1147F","0.042","0.636","2.415","0.749","60.954","0.509","101.726","0.082","19.547","0.157","50.024002","99.726"
"2024","20240808","AF178221","0A08","0A08","1.841","0.204","1.993","0.296","37.476","0.131","72.463","0.025","26.45","0.084","45.188004","83.64"
"2024","20240808","AF178225","0A12","0A12","-2.576","0.327","1.731","0.305","48.765","0.135","86.18","0.025","23.855","0.072","48.2375","85.465"
"2024","20240808","AF209875","ARTESIAN J01","J01","4.424","0.198","0.866","0.275","35.623","0.143","68.215","0.028","19.183","0.101","36.9945","65.075"
"2024","20240808","AF1286","HEARTBRAND NIKKI DR S1029P","S1029P","3.436","0.537","1.085","0.741","32.444","0.586","65.065","0.106","29.503","0.362","45.725","59.769"
"2024","20240808","AF460","HEARTBRAND C0390N","C0390N","4.946","0.399","2.653","0.621","14.702","0.442","43.081","0.076","23.981","0.27","31.332","61.362"
"2024","20240808","AF1349","HEARTBRAND S1090P","S1090P","-1.274","0.335","3.061","0.471","35.027","0.343","68.449","0.063","28.286","0.275","45.7995","57.047"
"2024","20240808","AF2003","HEARTBRAND S1741P","S1741P","4.694","0.339","0.168","0.493","39.531","0.366","74.394","0.068","28.463","0.28","48.2285","76.59"
"2024","20240808","AF1872","HEARTBRAND T1610P","T1610P","1.712","0.402","0.98","0.522","34.977","0.4","68.301","0.095","22.321","0.341","39.8095","75.462"
"2024","20240808","AF3061","HEARTBRAND S2765R","S2765R","3.287","0.268","3.325","0.375","39.785","0.299","73.695","0.061","22.546","0.233","42.4385","54.641"
"2024","20240808","AF3840","HEARTBRAND P0250R","P0250R","3.63","0.416","0.916","0.651","37.212","0.414","70.716","0.068","16.711","0.282","35.317","79.5"
"2024","20240808","AF4342","HEARTBRAND B3886S","B3886S","-1.721","0.409","0.672","0.498","35.738","0.362","69.562","0.073","21.437","0.275","39.306","84.415"
"2024","20240808","AF14107","HEARTBRAND 9538Y","9538Y","-0.811","0.342","2.272","0.473","37.104","0.298","70.974","0.055","24.247","0.234","42.799","67.186"
"2024","20240808","AF11048","MCC 736Y","736Y","-0.094","0.221","2.876","0.35","30.681","0.277","61.944","0.047","16.711","0.161","32.0515","57.625"
"2024","20240808","AF40243","HEARTBRAND 2489Z","2489Z","5.59","0.329","1.943","0.469","36.107","0.334","70.623","0.056","23.292","0.27","41.345497","86.786"
"2024","20240808","AF21704","MCC 7224Z","7224Z","0.813","0.286","1.985","0.449","21.407","0.34","51.657","0.084","28.04","0.245","38.7435","62.582"
"2024","20240808","AF21701","MCC 7221Z","7221Z","4.682","0.326","0.894","0.449","22.452","0.314","52.817","0.081","27.215","0.227","38.441","66.414"
"2024","20240808","AF33701","MCC 7A323","7A323","-3.854","0.302","3.865","0.479","40.01","0.33","75.256","0.084","22.789","0.268","42.794","75.885"
"2024","20240808","AF42291","HEARTBRAND 2107A","2107A","-5.244","0.285","4.634","0.47","44.555","0.327","80.437","0.054","24.474","0.189","46.751503","61.436"
"2024","20240808","AF51073","HEARTBRAND 3786B","3786B","0.575","0.337","3.134","0.449","44.584","0.303","79.863","0.052","17.646","0.229","39.938","69.073"
"2024","20240808","AF101927","HEARTBRAND 9416D","9416D","-0.437","0.228","3.512","0.383","35.896","0.262","69.544","0.045","23.731","0.148","41.679","63.812"
"2024","20240808","AF89103","HEARTBRAND 7345D","7345D","6.051","0.267","3.327","0.332","55.85","0.249","96.819","0.041","25.831","0.175","53.755997","110.314"
"2024","20240808","AF105251","HEARTBRAND 8772E","8772E","-8.581","0.302","7.182","0.411","44.497","0.267","81.71","0.049","24.504","0.149","46.752502","75.377"
"2024","20240808","AF106012","CROSSWINDS 7A07","7A07","-0.616","0.185","2.604","0.271","43.519","0.196","80.716","0.036","29.62","0.155","51.3795","90.067"
"2024","20240808","AF173208","HEARTBRAND 3558G","3558G","2.096","0.289","3.547","0.381","38.562","0.268","73.409","0.044","25.355","0.15","44.636","71.472"
"2024","20240808","AF197151","HEARTBRAND 4934H","4934H","-6.088","0.204","4.189","0.358","37.576","0.216","72.8","0.034","29.93","0.069","48.718002","71.689"
"2024","20240808","AF197210","HEARTBRAND 4941H","4941H","-4.677","0.236","5.455","0.366","44.225","0.26","81.229","0.041","29.747","0.1","51.859497","70.677"
"2024","20240808","AF204570","HEARTBRAND 5134H","5134H","3.531","0.211","1.684","0.375","38.18","0.187","73.129","0.034","25.458","0.12","44.548","82.983"
"2024","20240808","1A217798","ARTESIAN 2163A AIDEN 1097","1097","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1A217781","ARTESIAN CATTLE 1080","1080","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1A217728","ARTESIAN 1603Z OLIVIA 1027","1027","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T84268","ARTESIAN 509","509","0.236","0.093","0.154","0.077","39.82","0.055","75.27","0.009","26.583","0.042","46.493","89.834"
"2024","20240808","1T84271","ARTESIAN 506","506","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T84269","ARTESIAN 508","508","0.63","0.115","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T84270","ARTESIAN 507","507","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T94589","ARTESIAN C027116057","6057","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T94590","ARTESIAN C027116058","6058","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T94579","ARTESIAN C027116047","6047","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T94656","ARTESIAN C027116125","6225","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T94595","ARTESIAN C027116063","6063","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T94687","ARTESIAN C027116155","6155","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T94699","ARTESIAN C027116167","6167","-2.967","0.092","2.064","0.079","45.212","0.056","81.285","0.011","24.341","0.046","46.947","73.591"
"2024","20240808","1T94559","ARTESIAN C027116026","6026","-9.431","0.171","1.472","0.083","43.82","0.067","79.803","0.011","25.37","0.051","47.28","78.749"
"2024","20240808","1T94695","ARTESIAN C027116163","6163","-2.967","0.092","2.064","0.079","45.212","0.056","81.285","0.011","24.341","0.046","46.947","73.591"
"2024","20240808","1T94539","ARTESIAN C027116005","6005","1.759","0.186","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T94700","ARTESIAN C027116168","6168","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T94580","ARTESIAN C027116048","6048","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T94696","ARTESIAN C027116164","6164","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T94745","ARTESIAN C027116213","6213","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T94576","ARTESIAN C027116044","6044","-4.536","0.171","1.472","0.083","43.82","0.067","79.803","0.011","25.37","0.051","47.28","78.749"
"2024","20240808","1T94669","ARTESIAN C027116139","6139","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T94707","ARTESIAN C027116175","6175","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T94553","ARTESIAN C027116020","6020","1.759","0.186","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T94601","ARTESIAN C027116069","6069","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T94679","ARTESIAN C027116149","6149","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T94736","ARTESIAN C027116204","6204","0.236","0.093","0.154","0.077","39.82","0.055","75.27","0.009","26.583","0.042","46.493","89.834"
"2024","20240808","1T94556","ARTESIAN C027116023","6023","1.759","0.186","0.149","0.081","47.262","0.06","84.208","0.01","25.92","0.042","49.551003","86.447"
"2024","20240808","1T94551","ARTESIAN C027116018","6018","0.759","0.177","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T94593","ARTESIAN C027116061","6061","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T94678","ARTESIAN C027116148","6148","-5.854","0.114","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T94631","ARTESIAN C027116100","6100","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T94597","ARTESIAN C027116065","6065","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T94610","ARTESIAN C027116078","6078","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T94643","ARTESIAN C027116112","6112","-3.061","0.071","1.56","0.054","44.099","0.049","80.073","0.008","23.567","0.038","45.6165","80.263"
"2024","20240808","1T94642","ARTESIAN C027116111","6111","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T94618","ARTESIAN C027116087","6087","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T94690","ARTESIAN C027116158","6158","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T94545","ARTESIAN C027116011","6513","-9.431","0.171","1.472","0.083","43.82","0.067","79.803","0.011","25.37","0.051","47.28","78.749"
"2024","20240808","1T94572","ARTESIAN C027116040","6040","0.759","0.177","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T94660","ARTESIAN C027116130","6130","-1.088","0.076","1.008","0.076","43.243","0.054","80.025","0.009","28.242","0.041","49.863503","92.994"
"2024","20240808","1T94719","ARTESIAN C027116187","6187","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T94565","ARTESIAN C027116033","6033","0.759","0.177","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T94613","ARTESIAN C027116081","6081","-5.556","0.108","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T94688","ARTESIAN C027116156","6156","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T94748","ARTESIAN C027116216","6216","-5.127","0.114","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T94577","ARTESIAN C027116045","6045","-4.536","0.171","1.472","0.083","43.82","0.067","79.803","0.011","25.37","0.051","47.28","78.749"
"2024","20240808","1T94570","ARTESIAN C027116038","6038","0.759","0.177","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T94605","ARTESIAN C027116073","6073","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T110160","7139","7139","-3.628","0.189","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T110166","7050","7050","-0.375","0.197","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110176","7099","7099","-5.64","0.187","1.465","0.078","43.067","0.052","78.627","0.01","25.212","0.041","46.7455","74.453"
"2024","20240808","1T110153","7019-722","7019","-3.628","0.189","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T110143","7087-705A","7087","-3.707","0.19","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T110192","7229","7229","-2.302","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110178","7015","7015","-0.375","0.197","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110195","7018","7018","-0.457","0.198","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110187","7023","7023","-0.375","0.197","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110190","7052","7052","-0.375","0.197","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110177","7108","7108","-0.375","0.197","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110189","7276","7276","-7.791","0.197","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110172","7125","7125","-4.927","0.187","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T110186","7135","7135","-2.21","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110191","6238","6238","-4.927","0.187","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T110196","7092","7092","-3.731","0.19","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T110230","7039","7039","-0.435","0.179","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","1T110218","7041","7041","-0.457","0.198","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110211","7046","7046","-0.457","0.198","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110234","7093","7093","-0.457","0.198","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T110235","7100","7100","-5.466","0.183","3.631","0.083","49.272","0.069","87.738","0.012","28.029","0.045","52.665","86.99"
"2024","20240808","1T110238","7106","7106","-5.039","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T110220","7210","7210","-2.302","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110236","7244","7244","-5.039","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T110271","7206","7206","-5.039","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T110268","7208","7208","-2.302","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110264","7224","7224","-5.039","0.188","2.121","0.076","41.839","0.051","77.366","0.009","27.296","0.039","48.2155","72.536"
"2024","20240808","1T110240","7227","7227","-2.302","0.187","1.356","0.088","43.826","0.058","79.483","0.011","23.801","0.036","45.714","75.95"
"2024","20240808","1T110255","7111","7111","-3.731","0.19","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
