"animal_registration","phn","animal_name","sire","sire_phn","sire_name","dam","dam_phn","dam_name","sire_sire","sire_sire_phn","sire_sire_name","sire_dam","sire_dam_phn","sire_dam_name","dam_sire","dam_sire_phn","dam_sire_name","dam_dam","dam_dam_phn","dam_dam_name","sire_sire_sire","sire_sire_sire_phn","sire_sire_sire_name","sire_sire_dam","sire_sire_dam_phn","sire_sire_dam_name","sire_dam_sire","sire_dam_sire_phn","sire_dam_sire_name","sire_dam_dam","sire_dam_dam_phn","sire_dam_dam_name","dam_sire_sire","dam_sire_sire_phn","dam_sire_sire_name","dam_sire_dam","dam_sire_dam_phn","dam_sire_dam_name","dam_dam_sire","dam_dam_sire_phn","dam_dam_sire_name","dam_dam_dam","dam_dam_dam_phn","dam_dam_dam_name","sire_sire_sire_sire","sire_sire_sire_sire_phn","sire_sire_sire_sire_name","sire_sire_sire_dam","sire_sire_sire_dam_phn","sire_sire_sire_dam_name","sire_sire_dam_sire","sire_sire_dam_sire_phn","sire_sire_dam_sire_name","sire_sire_dam_dam","sire_sire_dam_dam_phn","sire_sire_dam_dam_name","dam_sire_sire_sire","dam_sire_sire_sire_phn","dam_sire_sire_sire_name","dam_sire_sire_dam","dam_sire_sire_dam_phn","dam_sire_sire_dam_name","dam_sire_dam_sire","dam_sire_dam_sire_phn","dam_sire_dam_sire_name","dam_sire_dam_dam","dam_sire_dam_dam_phn","dam_sire_dam_dam_name","sire_dam_sire_sire","sire_dam_sire_sire_phn","sire_dam_sire_sire_name","sire_dam_sire_dam","sire_dam_sire_dam_phn","sire_dam_sire_dam_name","sire_dam_dam_sire","sire_dam_dam_sire_phn","sire_dam_dam_sire_name","sire_dam_dam_dam","sire_dam_dam_dam_phn","sire_dam_dam_dam_name","dam_dam_sire_sire","dam_dam_sire_sire_phn","dam_dam_sire_sire_name","dam_dam_sire_dam","dam_dam_sire_dam_phn","dam_dam_sire_dam_name","dam_dam_dam_sire","dam_dam_dam_sire_phn","dam_dam_dam_sire_name","dam_dam_dam_dam","dam_dam_dam_dam_phn","dam_dam_dam_dam_name"
"AF77835","5820C","HEARTBRAND 5820C","AF7589","B7083U","HEARTBRAND B7083U","AF8592","7683W","HEARTBRAND 7683W","AF2510","B2249R","HEARTBRAND B2249R","AF552","T0291N","HEARTBRAND T0291N","AF1208","S0947P","HEARTBRAND SAMSUNG S0947P","AF931","S0672N","HEARTBRAND S0672N","AF114","HB502E","BIG AL","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF109","HB 459","TAMAMARU","AF137","B0806H","HEARTBRAND B0806H","AF110","HB 457","SHIGEMARU","AF105","FJ355B","HARUKO","AF110","HB 457","SHIGEMARU","AF103","FJ352B","UME","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ094","TOK 30","DAI-SAN 3 MITSUMARU TOKKYU 30","AJ122","TOK 6669","DAI-NANA 7 KIKUHIME TOKKYU 6669","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF125","S0538E","HEARTBRAND S0538E","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ107","TOK 221","HARUHIME TOKKYU 221","AJ095","TOK 2923","NORIKO TOKKYU 2923"
"AF33701","7A323","MCC 7A323","AF109","HB 459","TAMAMARU","AF848","B0589N","HEARTBRAND B0589N","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ094","TOK 30","DAI-SAN 3 MITSUMARU TOKKYU 30","AJ106","1KY 85689","SAKAE 1KYU 85689","AJ100","KO 48","SHIGENAMI KO 48","AJ135","KO 394","MARUSAKAE KO 394","AJ127","11","SHIGETAMA H 11","AJ134","1KY 1173","FUJIHANA 1KYU 1173","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ092","KO 58","MITSUTAKE KO 58","AJ087","KO 933","FUKUMARU KO 933","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ115","KO 2402","MARUNAMI KO 2402","AJ092","KO 58","MITSUTAKE KO 58","AJ087","KO 933","FUKUMARU KO 933","AJ118","TOK 9","DAI-JUSAN 13 SHIGEKAWA TOKKYU 9","AJ119","TOK 4631","MIKI TOKKYU 4631"
"AF19758","83Y","HEARTBRAND 83Y","AF5789","S5502S","HEARTBRAND S5502S","AF1210","T0953P","HEARTBRAND T0953P","AF110","HB 457","SHIGEMARU","AF813","H0554N","HEARTBRAND H0554N","AF109","HB 459","TAMAMARU","AF162","B0952J","HEARTBRAND B0952J","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF107","HB 830","HIKARI","AF148","T0925J","HEARTBRAND T0925J","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF113","FJ245C","HEARTBRAND HIMAWARI 245","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AF109","HB 459","TAMAMARU","AF115","T0504E","HEARTBRAND T0504E","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF6770","1KY 90333","MARI 1KYU 90333"
"AF105251","8772E","HEARTBRAND 8772E","AF15431","9581Y","HEARTBRAND 9581Y","AF33701","7A323","MCC 7A323","AF6971","S5394S","HEARTBRAND JOE S5394S","AF552","T0291N","HEARTBRAND T0291N","AF109","HB 459","TAMAMARU","AF848","B0589N","HEARTBRAND B0589N","AF110","HB 457","SHIGEMARU","AF263","B0004M","HEARTBRAND B0004M","AF109","HB 459","TAMAMARU","AF137","B0806H","HEARTBRAND B0806H","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF125","S0538E","HEARTBRAND S0538E","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ094","TOK 30","DAI-SAN 3 MITSUMARU TOKKYU 30","AJ106","1KY 85689","SAKAE 1KYU 85689"
"AF20018","91Y","HEARTBRAND 91Y","AF4533","C4037S","HEARTBRAND CHARLIE C4037S","AF3747","P0387R","HEARTBRAND P0387R","AF123","H0518E","HEARTBRAND H0518E","AF141","S0917J","HEARTBRAND S0917J","AF594","C0334N","HEARTBRAND C0334N","AF648","S0387N","HEARTBRAND S0387N","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF110","HB 457","SHIGEMARU","AF103","FJ352B","UME","AF123","H0518E","HEARTBRAND H0518E","AF146","T0923J","HEARTBRAND T0923J","AF110","HB 457","SHIGEMARU","AF104","FJ354B","AKIKO","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF109","HB 459","TAMAMARU","AF115","T0504E","HEARTBRAND T0504E","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ107","TOK 221","HARUHIME TOKKYU 221","AJ095","TOK 2923","NORIKO TOKKYU 2923","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639"
"AF13976","9276X","HEARTBRAND 9276X","AF4680","C4171S","HEARTBRAND C4171S","AF5513","D5174S","HEARTBRAND D5174S","AF123","H0518E","HEARTBRAND H0518E","AF104","FJ354B","AKIKO","AF234","T0035L","HEARTBRAND T0035L","AF309","B0054M","HEARTBRAND B0054M","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AF109","HB 459","TAMAMARU","AF161","B0951J","HEARTBRAND B0951J","AF114","HB502E","BIG AL","AF133","560G","HEARTBRAND 560G","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF113","FJ245C","HEARTBRAND HIMAWARI 245","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ105","KO 2862","DAI-NI 2 MARUHANA KO 2862","AJ092","KO 58","MITSUTAKE KO 58","AJ091","KO 1753","MITSU KO 1753","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AF110","HB 457","SHIGEMARU","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI"
"AF10448","9485X","HEARTBRAND 9485X","AF5566","S5023S","HEARTBRAND S5023S","AF3151","B2840R","HEARTBRAND B2840R","AF110","HB 457","SHIGEMARU","AF1032","H0777N","HEARTBRAND H0777N","AF114","HB502E","BIG AL","AF142","S0918J","HEARTBRAND S0918J","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF107","HB 830","HIKARI","AF232","T0025L","HEARTBRAND T0025L","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AF110","HB 457","SHIGEMARU","AF130","J0541F","HEARTBRAND J0541F","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AF109","HB 459","TAMAMARU","AF159","B0950J","HEARTBRAND B0950J","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF6809","FJ102F","JUDO 1223","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI"
"AF12716","9536Y","HEARTBRAND 9536Y","AF233","T0068L","HEARTBRAND T0068L","AF4625","S4122S","HEARTBRAND S4122S","AF109","HB 459","TAMAMARU","AF161","B0951J","HEARTBRAND B0951J","AF110","HB 457","SHIGEMARU","AF689","B0427N","HEARTBRAND B0427N","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF113","FJ245C","HEARTBRAND HIMAWARI 245","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF6770","1KY 90333","MARI 1KYU 90333","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ094","TOK 30","DAI-SAN 3 MITSUMARU TOKKYU 30","AJ106","1KY 85689","SAKAE 1KYU 85689"
"AF14107","9538Y","HEARTBRAND 9538Y","AF233","T0068L","HEARTBRAND T0068L","AF414","B0157M","HEARTBRAND B0157M","AF109","HB 459","TAMAMARU","AF161","B0951J","HEARTBRAND B0951J","AF114","HB502E","BIG AL","AF126","S0528E","HEARTBRAND S0528E","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF113","FJ245C","HEARTBRAND HIMAWARI 245","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AF110","HB 457","SHIGEMARU","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF6770","1KY 90333","MARI 1KYU 90333","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289"
"AF8352","V7352U","HEARTBRAND V7352U","AF4759","B4351S","HEARTBRAND B4351S","AF752","S0489N","HEARTBRAND S0489N","AF114","HB502E","BIG AL","AF438","T0183M","HEARTBRAND T0183M","AF110","HB 457","SHIGEMARU","AF104","FJ354B","AKIKO","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AF109","HB 459","TAMAMARU","AF137","B0806H","HEARTBRAND B0806H","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF125","S0538E","HEARTBRAND S0538E","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ105","KO 2862","DAI-NI 2 MARUHANA KO 2862","AJ092","KO 58","MITSUTAKE KO 58","AJ091","KO 1753","MITSU KO 1753"
"AF126716","1147F","HEARTBRAND 1147F","AF40810","2421Z","HEARTBRAND 2421Z","AF12716","9536Y","HEARTBRAND 9536Y","AF123","H0518E","HEARTBRAND H0518E","AF8176","V7341U","HEARTBRAND JONIE V7341U","AF233","T0068L","HEARTBRAND T0068L","AF4625","S4122S","HEARTBRAND S4122S","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF110","HB 457","SHIGEMARU","AF2003","S1741P","HEARTBRAND S1741P","AF109","HB 459","TAMAMARU","AF161","B0951J","HEARTBRAND B0951J","AF110","HB 457","SHIGEMARU","AF689","B0427N","HEARTBRAND B0427N","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF113","FJ245C","HEARTBRAND HIMAWARI 245","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF110","HB 457","SHIGEMARU","AF103","FJ352B","UME","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO"
"AF37027","1779A","HEARTBRAND 1779A","AF6971","S5394S","HEARTBRAND JOE S5394S","AF1266","H1010P","HEARTBRAND H1010P","AF110","HB 457","SHIGEMARU","AF263","B0004M","HEARTBRAND B0004M","AF107","HB 830","HIKARI","AF144","S0919J","HEARTBRAND S0919J","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AF110","HB 457","SHIGEMARU","AF103","FJ352B","UME","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ124","TOK 11875","KIKUMI TOKKYU 11875","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ094","TOK 30","DAI-SAN 3 MITSUMARU TOKKYU 30","AJ106","1KY 85689","SAKAE 1KYU 85689","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ107","TOK 221","HARUHIME TOKKYU 221","AJ095","TOK 2923","NORIKO TOKKYU 2923"
"AF40791","2132A","HEARTBRAND J-PRIME 2132A","AF6809","FJ102F","JUDO 1223","AF4629","V5909S","HEARTBRAND V5909S","AJ131","KO 40","SHIGETAKARA H 40","AJ143","RK23331","SAKAE RK23331","AF859","C0600N","HEARTBRAND C0600N","AF1297","T1033P","HEARTBRAND T1033P","AJ127","11","SHIGETAMA H 11","AJ042","YOK 22765","TAKARA 3 22765","AJ141","F252","MARUZONO F252","AJ142","RK4370","KAME RK4370","AF123","H0518E","HEARTBRAND H0518E","AF152","S0939J","HEARTBRAND S0939J","AF109","HB 459","TAMAMARU","AF137","B0806H","HEARTBRAND B0806H","AJ055","","SHIGEYUKI HON 561","AJ054","HON 3522","RAKU HON 3522","AJ151","160","TAKANAMI 160","AJ152","4905","TAKARA 4905","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF110","HB 457","SHIGEMARU","AF130","J0541F","HEARTBRAND J0541F","AJ140","","TAMAZONO","AJ139","","HANAMAUR","AJ149","571","MARUFUJI 571","AJ150","743","TSURUMI 743","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF125","S0538E","HEARTBRAND S0538E"
"1T323403","G951L","ARTESIAN G951L","AF87030","6902D","HEARTBRAND 6902D","X210021","G951","G951","AF6971","S5394S","HEARTBRAND JOE S5394S","AF14002","9302X","HEARTBRAND 9302X","","","","","","","AF110","HB 457","SHIGEMARU","AF263","B0004M","HEARTBRAND B0004M","AF4234","S3816S","HEARTBRAND S3816S","AF1774","T1515P","HEARTBRAND T1515P","","","","","","","","","","","","","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO","","","","","","","","","","","","","AF110","HB 457","SHIGEMARU","AF207","B0092K","HEARTBRAND B0092K","AF109","HB 459","TAMAMARU","AF236","H0919L","HEARTBRAND H0919L","","","","","","","","","","","",""
"1T323397","G936L","ARTESIAN G936L","AF62449","3620B","HEARTBRAND 3620B","X210006","G936","G936","AF109","HB 459","TAMAMARU","AF2688","H2426R","HEARTBRAND H2426R","","","","","","","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF107","HB 830","HIKARI","AF147","T0930J","HEARTBRAND T0930J","","","","","","","","","","","","","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","","","","","","","","","","","","","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AF109","HB 459","TAMAMARU","AF115","T0504E","HEARTBRAND T0504E","","","","","","","","","","","",""
"1T323404","G928L","ARTESIAN G928L","AF62449","3620B","HEARTBRAND 3620B","X209909","G928","G928","AF109","HB 459","TAMAMARU","AF2688","H2426R","HEARTBRAND H2426R","","","","","","","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF107","HB 830","HIKARI","AF147","T0930J","HEARTBRAND T0930J","","","","","","","","","","","","","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","","","","","","","","","","","","","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AF109","HB 459","TAMAMARU","AF115","T0504E","HEARTBRAND T0504E","","","","","","","","","","","",""
"X323412","9759L","ARTESIAN 9759L","EXX1","","CROSSBREED BULL","X273024","9759G","9759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X323413","9607L","ARTESIAN 9607L","EXX1","","CROSSBREED BULL","X273014","9607G","9607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1T323417","G925L","ARTESIAN G925L","AF62449","3620B","HEARTBRAND 3620B","X209906","G925","G925","AF109","HB 459","TAMAMARU","AF2688","H2426R","HEARTBRAND H2426R","","","","","","","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF107","HB 830","HIKARI","AF147","T0930J","HEARTBRAND T0930J","","","","","","","","","","","","","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","","","","","","","","","","","","","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AF109","HB 459","TAMAMARU","AF115","T0504E","HEARTBRAND T0504E","","","","","","","","","","","",""
"1T323393","G914L","ARTESIAN G914L","AF87030","6902D","HEARTBRAND 6902D","X209895","G914","G914","AF6971","S5394S","HEARTBRAND JOE S5394S","AF14002","9302X","HEARTBRAND 9302X","","","","","","","AF110","HB 457","SHIGEMARU","AF263","B0004M","HEARTBRAND B0004M","AF4234","S3816S","HEARTBRAND S3816S","AF1774","T1515P","HEARTBRAND T1515P","","","","","","","","","","","","","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO","","","","","","","","","","","","","AF110","HB 457","SHIGEMARU","AF207","B0092K","HEARTBRAND B0092K","AF109","HB 459","TAMAMARU","AF236","H0919L","HEARTBRAND H0919L","","","","","","","","","","","",""
